matchId,blueTop,blueJungle,blueMid,blueADC,blueSupport,redTop,redJungle,redMid,redADC,redSupport,blueWin,blueTopMastery,blueTopRank,blueJungleMastery,blueJungleRank,blueMidMastery,blueMidRank,blueADCMastery,blueADCRank,blueSupportMastery,blueSupportRank,redTopMastery,redTopRank,redJungleMastery,redJungleRank,redMidMastery,redMidRank,redADCMastery,redADCRank,redSupportMastery,redSupportRank
KR_8148795434,Jayce,Nidalee,Smolder,Kaisa,Nautilus,Camille,LeeSin,Galio,Yunara,Lulu,0,518539.0,3.0,184520.0,3.0,6265.0,3.0,513690.0,3.0,155799.0,3.0,2869210.0,3.0,2970600.0,3.0,1510022.0,3.0,213911.0,3.0,31645.0,3.0
KR_8146809804,Zaahen,Naafiri,Ryze,Ezreal,Zilean,Garen,Viego,Annie,Jhin,Blitzcrank,1,789935.0,3.0,15211.0,3.0,136646.0,3.0,152577.0,3.0,3575262.0,3.0,296224.0,3.0,25056.0,3.0,1903081.0,3.0,23360.0,3.0,62261.0,3.0
KR_8146794611,Chogath,Nidalee,Orianna,Kaisa,Pyke,Irelia,LeeSin,Lissandra,Jinx,Thresh,0,226720.0,3.0,184520.0,3.0,140136.0,3.0,163028.0,3.0,1677858.0,3.0,1750155.0,3.0,209838.0,3.0,14459.0,3.0,102633.0,3.0,118549.0,3.0
KR_8143757918,Kennen,Viego,Syndra,Ezreal,Pyke,Gnar,Nidalee,Qiyana,Aphelios,Karma,0,197940.0,3.0,239019.0,3.0,133488.0,3.0,151951.0,3.0,228429.0,3.0,61689.0,3.0,184520.0,3.0,703005.0,3.0,421607.0,3.0,185059.0,3.0
KR_8143755390,Irelia,Viego,Ahri,Zeri,Rakan,Kennen,Khazix,Mel,Xayah,Karma,0,630726.0,3.0,254667.0,3.0,41615.0,3.0,16185.0,3.0,105899.0,3.0,156757.0,3.0,8055.0,3.0,2315.0,3.0,83092.0,3.0,7675.0,3.0
KR_8136489000,Camille,Viego,Orianna,Aphelios,Thresh,Gwen,Nidalee,Naafiri,Yunara,Braum,0,1893687.0,3.0,3055005.0,3.0,252027.0,3.0,752543.0,3.0,211799.0,3.0,11777.0,3.0,184520.0,3.0,1044275.0,3.0,40985.0,3.0,29120.0,3.0
KR_8136450116,Poppy,Nidalee,Vex,Sivir,Nautilus,Rumble,Vi,Naafiri,Kaisa,Karma,0,1328972.0,3.0,184520.0,3.0,93134.0,3.0,134266.0,3.0,308372.0,3.0,113058.0,3.0,2194.0,3.0,1044275.0,3.0,898322.0,3.0,749421.0,3.0
KR_8136383414,Warwick,JarvanIV,Viktor,Aphelios,Bard,Nidalee,Khazix,Yone,Kaisa,Nautilus,0,1234889.0,3.0,18741.0,3.0,53642.0,3.0,448789.0,3.0,138421.0,3.0,507437.0,3.0,51418.0,3.0,1079295.0,3.0,898322.0,3.0,21703.0,3.0
KR_8136335685,Qiyana,Brand,Jayce,Lucian,Braum,Yasuo,JarvanIV,Mel,Yunara,Bard,0,372538.0,3.0,467999.0,3.0,673386.0,3.0,535510.0,3.0,287099.0,3.0,1874883.0,3.0,18741.0,3.0,18304.0,3.0,220493.0,3.0,138421.0,3.0
KR_8158900309,Sion,Hecarim,Akali,Caitlyn,Thresh,Vayne,LeeSin,Sylas,Draven,Maokai,1,24228.0,3.0,2862840.0,3.0,96291.0,3.0,393562.0,3.0,69428.0,3.0,709.0,3.0,389365.0,3.0,247113.0,3.0,11952.0,3.0,1740415.0,3.0
KR_8158873562,Yasuo,RekSai,Lissandra,Draven,Rammus,Riven,Viego,Orianna,Jinx,Thresh,1,1596903.0,3.0,915372.0,3.0,22735.0,3.0,187117.0,3.0,973489.0,3.0,6265552.0,3.0,98356.0,3.0,1659.0,3.0,138611.0,3.0,48429.0,3.0
KR_8157833737,Fiora,Nocturne,Malzahar,Kaisa,Nautilus,Garen,JarvanIV,TwistedFate,Jhin,Leblanc,0,103277.0,3.0,39874.0,3.0,75681.0,3.0,176886.0,3.0,77257.0,3.0,501451.0,3.0,109634.0,3.0,565987.0,3.0,33679.0,3.0,984990.0,3.0
KR_8156759656,Aurora,Viego,Galio,Jinx,Rakan,Jayce,Graves,Syndra,Lucian,Blitzcrank,0,10990.0,3.0,328271.0,3.0,901092.0,3.0,6905.0,3.0,57188.0,3.0,137492.0,3.0,46951.0,3.0,531952.0,3.0,56020.0,3.0,3411.0,3.0
KR_8149978177,Udyr,LeeSin,Tristana,Cassiopeia,Ryze,Ambessa,Viego,TwistedFate,Varus,Karma,0,238123.0,3.0,683411.0,3.0,16214.0,3.0,218596.0,3.0,112453.0,3.0,237736.0,3.0,24400.0,3.0,1705601.0,3.0,20778.0,3.0,4497.0,3.0
KR_8148864185,Zaahen,Naafiri,Lissandra,Jhin,Rell,Urgot,Graves,Morgana,Anivia,Pantheon,1,789935.0,3.0,9138.0,3.0,2546816.0,3.0,33679.0,3.0,2887.0,3.0,2424745.0,3.0,54823.0,3.0,11908.0,3.0,2098562.0,3.0,34080.0,3.0
KR_8148848386,Camille,LeeSin,Zoe,Kaisa,Nautilus,Jax,Hecarim,Ekko,Caitlyn,Ezreal,1,935959.0,3.0,88543.0,3.0,335734.0,3.0,42263.0,3.0,23936.0,3.0,50920.0,3.0,14260.0,3.0,2836742.0,3.0,559365.0,3.0,258938.0,3.0
KR_8148836382,Zaahen,JarvanIV,Vex,Kaisa,Blitzcrank,Rumble,Hecarim,Mel,Yunara,Rakan,0,789935.0,3.0,5302.0,3.0,115042.0,3.0,40625.0,3.0,44046.0,3.0,136107.0,3.0,494251.0,3.0,29682.0,3.0,55088.0,3.0,21678.0,3.0
KR_8148832178,Irelia,Viego,Neeko,Jinx,Pantheon,Fiora,Ambessa,Mel,Kaisa,Nautilus,1,811068.0,3.0,22716.0,3.0,6296389.0,3.0,36673.0,3.0,213002.0,3.0,2451163.0,3.0,204435.0,3.0,32493.0,3.0,42263.0,3.0,7891.0,3.0
KR_8148822109,Malphite,Kindred,Lissandra,Draven,Thresh,Vayne,Nunu,Syndra,Ezreal,Leona,0,17353.0,3.0,1424582.0,3.0,169142.0,3.0,552345.0,3.0,45948.0,3.0,54875.0,3.0,3056861.0,3.0,157954.0,3.0,56467.0,3.0,176115.0,3.0
KR_8147888033,Skarner,Graves,Sylas,Jhin,Zilean,Garen,XinZhao,Orianna,Yunara,Neeko,1,85164.0,3.0,87691.0,3.0,160025.0,3.0,33679.0,3.0,318002.0,3.0,394043.0,3.0,247895.0,3.0,1048243.0,3.0,128112.0,3.0,3576.0,3.0
KR_8147857198,Jayce,Vi,Ryze,Varus,Nautilus,Irelia,Viego,Ahri,Ezreal,Karma,0,255532.0,3.0,63990.0,3.0,17936.0,3.0,380229.0,3.0,326338.0,3.0,329613.0,3.0,718049.0,3.0,14266.0,3.0,56467.0,3.0,138378.0,3.0
KR_8147827735,Jayce,Briar,Brand,Xayah,Rakan,Aatrox,LeeSin,Karma,Jhin,Nautilus,0,663647.0,3.0,746557.0,3.0,64607.0,3.0,799607.0,3.0,1165448.0,3.0,706659.0,3.0,294981.0,3.0,17794.0,3.0,82256.0,3.0,951324.0,3.0
KR_8147803595,Gnar,LeeSin,Ahri,Kaisa,Leona,Skarner,Nunu,Tryndamere,Yunara,Poppy,1,398247.0,3.0,2741619.0,3.0,128690.0,3.0,42263.0,3.0,42526.0,3.0,32596.0,3.0,837.0,3.0,151337.0,3.0,201490.0,3.0,356201.0,3.0
KR_8147771936,Aatrox,Graves,Cassiopeia,Karthus,Maokai,Zilean,Hecarim,Xerath,Jhin,Taric,1,75232.0,3.0,46951.0,3.0,1258474.0,3.0,1075094.0,3.0,165188.0,3.0,75297.0,3.0,178166.0,3.0,3083.0,3.0,33679.0,3.0,291628.0,3.0
KR_8162578303,Ambessa,Nocturne,Ahri,Yunara,Pantheon,Tryndamere,Qiyana,Aurora,Lucian,Nami,0,14537.0,3.0,5182.0,3.0,140302.0,3.0,174150.0,3.0,57775.0,3.0,114286.0,3.0,370368.0,3.0,45779.0,3.0,133244.0,3.0,48575.0,3.0
KR_8159334927,Gnar,Ekko,Anivia,Jhin,Rakan,Aurora,Talon,Mel,Yunara,Bard,0,2942612.0,3.0,619392.0,3.0,5462432.0,3.0,351035.0,3.0,37197.0,3.0,84267.0,3.0,2450673.0,3.0,21342.0,3.0,144022.0,3.0,260671.0,3.0
KR_8159805784,Fiora,LeeSin,Lissandra,Lucian,Rakan,Udyr,Graves,Aurora,Jhin,Leona,1,147577.0,3.0,695340.0,3.0,1148475.0,3.0,95587.0,3.0,3474613.0,3.0,2034898.0,3.0,155321.0,3.0,43391.0,3.0,41789.0,3.0,128382.0,3.0
KR_8159776025,Udyr,Vi,Ahri,Ashe,Thresh,Gangplank,XinZhao,Ekko,Yunara,Morgana,0,2034898.0,3.0,63277.0,3.0,28236.0,3.0,249571.0,3.0,376.0,3.0,727525.0,3.0,381587.0,3.0,462734.0,3.0,59069.0,3.0,115547.0,3.0
KR_8159710384,Ryze,Taliyah,Tryndamere,Ezreal,Bard,Udyr,Viego,Orianna,Jhin,Karma,0,5473.0,3.0,259835.0,3.0,19031.0,3.0,875729.0,3.0,6071.0,3.0,2034898.0,3.0,732261.0,3.0,6721.0,3.0,58005.0,3.0,42678.0,3.0
KR_8159576764,Udyr,Nocturne,Diana,Aphelios,Lulu,Yasuo,Nidalee,Zed,Yunara,Sett,0,2034898.0,3.0,24147.0,3.0,905560.0,3.0,551000.0,3.0,147339.0,3.0,1596903.0,3.0,89838.0,3.0,423627.0,3.0,213659.0,3.0,40677.0,3.0
KR_8159375212,Jayce,Naafiri,Irelia,Mel,Karma,Udyr,Nidalee,Aurora,Ezreal,Pantheon,0,101838.0,3.0,494453.0,3.0,573673.0,3.0,37337.0,3.0,34115.0,3.0,2034898.0,3.0,274938.0,3.0,9077.0,3.0,105508.0,3.0,57020.0,3.0
KR_8159168188,Olaf,Jayce,Viktor,Yasuo,Taric,Udyr,Graves,Ryze,Kaisa,Nautilus,0,2092111.0,3.0,284227.0,3.0,77311.0,3.0,2879042.0,3.0,17690.0,3.0,2034898.0,3.0,48960.0,3.0,20394.0,3.0,76788.0,3.0,225755.0,3.0
KR_8159101775,Ambessa,Hecarim,Malzahar,Yunara,Lulu,Udyr,Skarner,Sylas,Corki,Nami,1,146892.0,3.0,189641.0,3.0,34844.0,3.0,150982.0,3.0,130509.0,3.0,2034898.0,3.0,144019.0,3.0,3812.0,3.0,113064.0,3.0,2402.0,3.0
KR_8159073064,Udyr,LeeSin,Ryze,Ezreal,Leona,Skarner,Kindred,Zoe,Jhin,Pantheon,0,2034898.0,3.0,125764.0,3.0,383068.0,3.0,198120.0,3.0,23794.0,3.0,93548.0,3.0,120749.0,3.0,1253958.0,3.0,127488.0,3.0,59085.0,3.0
KR_8158089033,Udyr,JarvanIV,Mel,Ezreal,Karma,Ambessa,Viego,Taliyah,Jhin,Shen,1,2034898.0,3.0,146701.0,3.0,62774.0,3.0,155987.0,3.0,214133.0,3.0,144960.0,3.0,327602.0,3.0,14580.0,3.0,78073.0,3.0,39309.0,3.0
KR_8157987241,Olaf,MonkeyKing,Akali,Sivir,Skarner,Kennen,Pantheon,Orianna,Mel,Pyke,0,1244594.0,3.0,37863.0,3.0,329320.0,3.0,88871.0,3.0,92640.0,3.0,977114.0,3.0,133443.0,3.0,812573.0,3.0,37337.0,3.0,152340.0,3.0
KR_8157891076,Jax,Graves,TwistedFate,Corki,Lulu,Maokai,Talon,Leblanc,Twitch,Karma,0,583799.0,3.0,4459.0,3.0,43256.0,3.0,33125.0,3.0,7704.0,3.0,359566.0,3.0,270777.0,3.0,25247.0,3.0,67261.0,3.0,42198.0,3.0
KR_8157859911,Mordekaiser,LeeSin,Katarina,Ezreal,Braum,Udyr,Naafiri,Ambessa,Ashe,Seraphine,0,7531.0,3.0,62540.0,3.0,4631328.0,3.0,100513.0,3.0,72057.0,3.0,2034898.0,3.0,37464.0,3.0,13059.0,3.0,190775.0,3.0,4775.0,3.0
KR_8157302572,Rumble,Kindred,DrMundo,Sivir,Karma,Olaf,Viego,Udyr,Ezreal,Mel,1,421297.0,3.0,122366.0,3.0,68074.0,3.0,47634.0,3.0,10965.0,3.0,423651.0,3.0,199450.0,3.0,2034898.0,3.0,516178.0,3.0,9479.0,3.0
KR_8157083681,Udyr,XinZhao,Varus,Nilah,Janna,Irelia,Nocturne,Velkoz,Twitch,Senna,0,2034898.0,3.0,20779.0,3.0,244488.0,3.0,113437.0,3.0,590302.0,3.0,116730.0,3.0,17686.0,3.0,415170.0,3.0,709223.0,3.0,184627.0,3.0
KR_8156988526,Gangplank,LeeSin,Lissandra,Aphelios,Lulu,Udyr,Vi,Ahri,Lucian,Nami,0,2838249.0,3.0,1165458.0,3.0,935489.0,3.0,40893.0,3.0,318452.0,3.0,2034898.0,3.0,112092.0,3.0,109205.0,3.0,253580.0,3.0,54420.0,3.0
KR_8155773439,Rumble,Khazix,Pantheon,Mel,Thresh,Yorick,Viego,Fizz,Lucian,Nami,1,674648.0,3.0,1014723.0,3.0,190166.0,3.0,38451.0,3.0,275145.0,3.0,104348.0,3.0,296992.0,3.0,7476667.0,3.0,681369.0,3.0,145220.0,3.0
KR_8154817997,KSante,LeeSin,Sylas,Sivir,Neeko,Camille,Olaf,Velkoz,Yunara,Leona,1,160712.0,3.0,855889.0,3.0,275268.0,3.0,37064.0,3.0,124282.0,3.0,780.0,3.0,325066.0,3.0,415170.0,3.0,96456.0,3.0,407100.0,3.0
KR_8154520795,Ambessa,Viego,Syndra,Ezreal,Elise,Tryndamere,LeeSin,Heimerdinger,Mel,Amumu,0,82693.0,3.0,9991.0,3.0,9934.0,3.0,1963674.0,3.0,90433.0,3.0,19819.0,3.0,855889.0,3.0,140880.0,3.0,7673.0,3.0,8101.0,3.0
KR_8151760740,Camille,Sylas,Sion,Ezreal,Pantheon,Olaf,XinZhao,Galio,Sivir,Velkoz,1,1157500.0,3.0,499226.0,3.0,24497.0,3.0,352137.0,3.0,696968.0,3.0,11367.0,3.0,329052.0,3.0,189859.0,3.0,42134.0,3.0,415170.0,3.0
KR_8151216597,Shen,LeeSin,Akali,Ziggs,Nautilus,Gangplank,JarvanIV,Orianna,Jhin,Pantheon,0,4663979.0,3.0,855889.0,3.0,99738.0,3.0,9507.0,3.0,68956.0,3.0,4017776.0,3.0,81117.0,3.0,176661.0,3.0,38433.0,3.0,41430.0,3.0
KR_8150068445,Akali,LeeSin,Sion,Ashe,Braum,Vayne,Ambessa,TwistedFate,Aphelios,Blitzcrank,0,222816.0,3.0,464809.0,3.0,10062.0,3.0,217814.0,3.0,9030.0,3.0,262117.0,3.0,57517.0,3.0,18609.0,3.0,767205.0,3.0,23872.0,3.0
KR_8150053035,Mordekaiser,Graves,Lissandra,Ezreal,Gragas,Rumble,Ambessa,Sylas,Kaisa,Seraphine,1,151328.0,3.0,26975.0,3.0,17161.0,3.0,139890.0,3.0,730855.0,3.0,2290213.0,3.0,57517.0,3.0,74123.0,3.0,22862.0,3.0,1097116.0,3.0
KR_8150028368,Teemo,Viego,Fizz,Lucian,Kennen,Vladimir,LeeSin,Akshan,Jhin,Rumble,0,3492744.0,3.0,199450.0,3.0,7476667.0,3.0,556584.0,3.0,541969.0,3.0,328297.0,3.0,855889.0,3.0,8792.0,3.0,36750.0,3.0,21537.0,3.0
KR_8150015736,Vayne,Nocturne,Orianna,Ezreal,Rumble,DrMundo,XinZhao,Viktor,Lucian,Elise,1,48129.0,3.0,15904.0,3.0,1566687.0,3.0,495997.0,3.0,21537.0,3.0,1767583.0,3.0,39850.0,3.0,29027.0,3.0,51224.0,3.0,95983.0,3.0
KR_8150007392,Aurora,Viego,Sylas,Jhin,Nautilus,Jayce,Karthus,Yone,Ezreal,Alistar,0,58196.0,3.0,296992.0,3.0,23154.0,3.0,328417.0,3.0,41235.0,3.0,3378083.0,3.0,898102.0,3.0,153467.0,3.0,292222.0,3.0,19356.0,3.0
KR_8149965551,Zaahen,Aatrox,AurelionSol,Yunara,Morgana,Udyr,RekSai,TwistedFate,Cassiopeia,Nautilus,1,75667.0,3.0,485529.0,3.0,198562.0,3.0,154125.0,3.0,11908.0,3.0,417144.0,3.0,437661.0,3.0,1705601.0,3.0,218596.0,3.0,12080.0,3.0
KR_8149953831,Irelia,Sylas,Mel,Ezreal,Karma,Ambessa,Viego,Galio,Kaisa,Neeko,1,159413.0,3.0,167598.0,3.0,17187.0,3.0,108524.0,3.0,70299.0,3.0,237736.0,3.0,80428.0,3.0,5005.0,3.0,250584.0,3.0,37119.0,3.0
KR_8148944558,Shyvana,LeeSin,Lissandra,Ashe,Seraphine,Poppy,Sylas,Gangplank,Jinx,Bard,1,87196.0,3.0,855889.0,3.0,16513.0,3.0,163409.0,3.0,602538.0,3.0,143629.0,3.0,154010.0,3.0,231969.0,3.0,624839.0,3.0,108432.0,3.0
KR_8157104051,Pantheon,XinZhao,Zoe,Ashe,Cassiopeia,Akali,JarvanIV,Akshan,Ziggs,Alistar,0,86381.0,3.0,142338.0,3.0,154769.0,3.0,142924.0,3.0,335044.0,3.0,4117.0,3.0,18659.0,3.0,964975.0,3.0,68529.0,3.0,26992.0,3.0
KR_8156900387,KSante,Pantheon,Aurora,Ezreal,Leona,Gnar,Nidalee,Akshan,Jhin,Bard,0,354420.0,3.0,177052.0,3.0,6749.0,3.0,421991.0,3.0,311921.0,3.0,242009.0,3.0,382129.0,3.0,3641353.0,3.0,84141.0,3.0,50639.0,3.0
KR_8156879833,KSante,Ambessa,Ahri,Ezreal,Rengar,Quinn,Jax,Viktor,Swain,Senna,0,397428.0,3.0,9314.0,3.0,263862.0,3.0,421991.0,3.0,655042.0,3.0,4649137.0,3.0,17376.0,3.0,167474.0,3.0,1406962.0,3.0,10934.0,3.0
KR_8156860681,DrMundo,Pantheon,Galio,Yunara,Blitzcrank,Garen,Elise,Akshan,Sivir,Alistar,1,30169.0,3.0,6006.0,3.0,2522603.0,3.0,63581.0,3.0,42046.0,3.0,9587.0,3.0,55949.0,3.0,3641353.0,3.0,30055.0,3.0,239366.0,3.0
KR_8156851193,Irelia,LeeSin,Sylas,Tristana,Blitzcrank,Garen,Viego,Aurora,Corki,Thresh,1,960883.0,3.0,1602109.0,3.0,144393.0,3.0,1218534.0,3.0,87068.0,3.0,2058.0,3.0,100960.0,3.0,57145.0,3.0,106939.0,3.0,513074.0,3.0
KR_8156838374,Zaahen,Zyra,Akshan,Kaisa,Nautilus,Irelia,Skarner,Naafiri,Cassiopeia,Leona,0,789935.0,3.0,34793.0,3.0,3641353.0,3.0,552767.0,3.0,951324.0,3.0,1119655.0,3.0,92640.0,3.0,32640.0,3.0,218596.0,3.0,4814.0,3.0
KR_8156820601,Vladimir,Evelynn,Akshan,Yunara,Thresh,Warwick,Hecarim,Sylas,Xayah,Blitzcrank,0,4348795.0,3.0,18293.0,3.0,3641353.0,3.0,154899.0,3.0,16832.0,3.0,1234889.0,3.0,134599.0,3.0,304822.0,3.0,95854.0,3.0,119902.0,3.0
KR_8156798376,Tryndamere,Ekko,Akshan,Draven,Nautilus,Poppy,Belveth,Zed,Cassiopeia,Leona,0,114286.0,3.0,761810.0,3.0,3641353.0,3.0,1749352.0,3.0,520068.0,3.0,854564.0,3.0,45107.0,3.0,1294673.0,3.0,1354823.0,3.0,414520.0,3.0
KR_8156780248,Malphite,Ambessa,Katarina,Kaisa,Nautilus,Swain,Viego,Ahri,Ezreal,Karma,0,28394.0,3.0,9314.0,3.0,440558.0,3.0,2452593.0,3.0,10754.0,3.0,245377.0,3.0,34175.0,3.0,20298.0,3.0,524572.0,3.0,52135.0,3.0
KR_8155154786,Renekton,Ambessa,Akali,Jhin,Soraka,KSante,Zyra,Akshan,MissFortune,Sona,1,69623.0,3.0,20727.0,3.0,402121.0,3.0,442066.0,3.0,162227.0,3.0,39471.0,3.0,86331.0,3.0,3641353.0,3.0,122135.0,3.0,51464.0,3.0
KR_8155103045,KSante,LeeSin,Aurora,Ezreal,Soraka,Singed,Nidalee,Akshan,Aphelios,Lulu,1,984539.0,3.0,1859637.0,3.0,483587.0,3.0,769569.0,3.0,162227.0,3.0,9819.0,3.0,91899.0,3.0,3641353.0,3.0,56749.0,3.0,61766.0,3.0
KR_8154976803,KSante,Graves,Akshan,Jinx,Braum,Malphite,LeeSin,Viktor,Yunara,Rakan,1,791602.0,3.0,26634.0,3.0,3641353.0,3.0,175468.0,3.0,164640.0,3.0,9383.0,3.0,130699.0,3.0,40973.0,3.0,122075.0,3.0,288665.0,3.0
KR_8154942591,Vayne,LeeSin,Viktor,Yunara,Nautilus,Akshan,Skarner,Ryze,Kaisa,Karma,0,37503.0,3.0,38765.0,3.0,51121.0,3.0,98026.0,3.0,313999.0,3.0,3641353.0,3.0,2875087.0,3.0,36925.0,3.0,166816.0,3.0,30070.0,3.0
KR_8154898854,Zaahen,Nidalee,Yone,Cassiopeia,Anivia,Jax,Skarner,Akshan,Tristana,Leona,0,100508.0,3.0,157806.0,3.0,68138.0,3.0,2895304.0,3.0,20867.0,3.0,4407.0,3.0,95609.0,3.0,3641353.0,3.0,1218534.0,3.0,5414.0,3.0
KR_8154860748,Yunara,Nocturne,Akali,Sion,Lulu,Vayne,Karthus,Akshan,Draven,Blitzcrank,1,236339.0,3.0,132587.0,3.0,169544.0,3.0,66699.0,3.0,22226.0,3.0,189923.0,3.0,17162.0,3.0,3641353.0,3.0,94954.0,3.0,37162.0,3.0
KR_8154828981,Fiora,Zyra,Akshan,Samira,Bard,Ambessa,Taliyah,Zed,Sivir,Karma,0,639404.0,3.0,3439.0,3.0,3641353.0,3.0,80317.0,3.0,3414785.0,3.0,154869.0,3.0,15134.0,3.0,6408282.0,3.0,14302.0,3.0,97898.0,3.0
KR_8162831234,Camille,Pantheon,Orianna,Yunara,Karma,Cassiopeia,Ambessa,Akali,Kaisa,Anivia,0,1177075.0,3.0,68566.0,3.0,237782.0,3.0,86818.0,3.0,35309.0,3.0,364778.0,3.0,50686.0,3.0,31701.0,3.0,505563.0,3.0,42465.0,3.0
KR_8161613501,Jayce,Ivern,Malzahar,Jhin,Morgana,Nunu,Khazix,Kassadin,Ezreal,Blitzcrank,1,115964.0,3.0,22963.0,3.0,54862.0,3.0,355695.0,3.0,172074.0,3.0,16121.0,3.0,440043.0,3.0,12023.0,3.0,135844.0,3.0,1201831.0,3.0
KR_8161116692,Irelia,Gragas,Galio,Ashe,Seraphine,KSante,Graves,Yasuo,Varus,Neeko,0,369165.0,3.0,396544.0,3.0,45942.0,3.0,253222.0,3.0,15022.0,3.0,35647.0,3.0,144945.0,3.0,1393712.0,3.0,138575.0,3.0,62820.0,3.0
KR_8160817955,Sion,Zyra,Annie,Caitlyn,Leona,Ambessa,LeeSin,Akali,Aphelios,Lulu,0,3421178.0,3.0,35260.0,3.0,1850.0,3.0,122976.0,3.0,3871.0,3.0,264123.0,3.0,194710.0,3.0,26052.0,3.0,1517695.0,3.0,6487.0,3.0
KR_8160587824,Rumble,XinZhao,Leblanc,Corki,Galio,Maokai,Ambessa,Orianna,Ezreal,Karma,1,14576.0,3.0,200514.0,3.0,69488.0,3.0,153400.0,3.0,1309287.0,3.0,909604.0,3.0,1151.0,3.0,2704.0,3.0,475472.0,3.0,146837.0,3.0
KR_8159100443,Riven,Ambessa,Xerath,Yunara,Senna,Kennen,JarvanIV,Ekko,Lucian,Maokai,0,2151676.0,3.0,98899.0,3.0,1016202.0,3.0,117773.0,3.0,12313.0,3.0,156757.0,3.0,113043.0,3.0,524354.0,3.0,214023.0,3.0,118708.0,3.0
KR_8159051216,Mordekaiser,Hecarim,Shen,Kaisa,Rakan,Kennen,XinZhao,Viktor,Yunara,Braum,1,10776.0,3.0,143203.0,3.0,1547155.0,3.0,100149.0,3.0,148010.0,3.0,156757.0,3.0,77170.0,3.0,7506.0,3.0,22622.0,3.0,87065.0,3.0
KR_8156879896,Yasuo,Ambessa,Ahri,Yunara,Senna,Riven,Hecarim,Pantheon,Nilah,Elise,0,2480295.0,3.0,31241.0,3.0,41442.0,3.0,246371.0,3.0,68427.0,3.0,6265552.0,3.0,74775.0,3.0,11871.0,3.0,695008.0,3.0,48749.0,3.0
KR_8156846688,Yasuo,Graves,TwistedFate,Draven,Rell,Kennen,XinZhao,Gragas,Jhin,Alistar,0,2480295.0,3.0,556633.0,3.0,19427.0,3.0,1749352.0,3.0,130839.0,3.0,156757.0,3.0,144931.0,3.0,1475.0,3.0,103249.0,3.0,3199.0,3.0
KR_8156837732,Irelia,Pantheon,Taliyah,Tristana,Karma,Ambessa,Zyra,Hwei,Draven,Nautilus,0,182955.0,3.0,126684.0,3.0,504524.0,3.0,846811.0,3.0,26285.0,3.0,237736.0,3.0,143115.0,3.0,116269.0,3.0,1749352.0,3.0,267246.0,3.0
KR_8156816668,Sion,Ambessa,TwistedFate,Ezreal,Karma,Vayne,Malphite,Ekko,Jinx,Blitzcrank,0,175602.0,3.0,237736.0,3.0,377878.0,3.0,421991.0,3.0,164388.0,3.0,47872.0,3.0,22532.0,3.0,619392.0,3.0,33431.0,3.0,22255.0,3.0
KR_8156798689,Yasuo,Vi,Syndra,Yunara,Thresh,Kennen,LeeSin,Vex,Xayah,Rakan,1,2480295.0,3.0,39069.0,3.0,9708.0,3.0,100867.0,3.0,16832.0,3.0,156757.0,3.0,1089887.0,3.0,376108.0,3.0,12020.0,3.0,227445.0,3.0
KR_8156791884,Kennen,Graves,Fizz,Yunara,Lulu,Malphite,RekSai,Qiyana,Sivir,Neeko,1,156757.0,3.0,102163.0,3.0,7476667.0,3.0,60966.0,3.0,6993.0,3.0,192035.0,3.0,127087.0,3.0,746005.0,3.0,252490.0,3.0,27529.0,3.0
KR_8156782064,Darius,Graves,Qiyana,Corki,Brand,Volibear,Viego,Azir,Yunara,Soraka,1,3332132.0,3.0,42128.0,3.0,191033.0,3.0,50338.0,3.0,3454.0,3.0,2770332.0,3.0,93474.0,3.0,216821.0,3.0,27083.0,3.0,1692.0,3.0
KR_8156776415,Sion,Elise,Jayce,Yunara,Taric,Skarner,Hecarim,Viktor,Twitch,Braum,0,175602.0,3.0,1132543.0,3.0,23380.0,3.0,28667.0,3.0,8537.0,3.0,14063.0,3.0,234984.0,3.0,31034.0,3.0,78810.0,3.0,386577.0,3.0
KR_8155750910,MasterYi,Talon,Sylas,Caitlyn,Senna,Corki,Pantheon,Xerath,Cassiopeia,MonkeyKing,1,6563887.0,3.0,740217.0,3.0,294998.0,3.0,153863.0,3.0,15296.0,3.0,118710.0,3.0,265275.0,3.0,793461.0,3.0,2026470.0,3.0,24146.0,3.0
KR_8155731640,Gnar,Ambessa,Leblanc,Kaisa,Neeko,Corki,Graves,Viktor,Jinx,Zyra,0,505050.0,3.0,70091.0,3.0,73398.0,3.0,25852.0,3.0,21463.0,3.0,118710.0,3.0,393199.0,3.0,121138.0,3.0,398044.0,3.0,44801.0,3.0
KR_8155722541,Yone,Vi,Ambessa,Mel,Karma,Gnar,FiddleSticks,Lissandra,Varus,Bard,0,287729.0,3.0,9335071.0,3.0,237736.0,3.0,62361.0,3.0,140010.0,3.0,505050.0,3.0,1922641.0,3.0,16448.0,3.0,104263.0,3.0,26303.0,3.0
KR_8155716002,Teemo,Nidalee,DrMundo,Lucian,Braum,Kennen,Graves,Anivia,Jinx,Bard,0,3492744.0,3.0,260877.0,3.0,24301.0,3.0,11877.0,3.0,63466.0,3.0,156757.0,3.0,88560.0,3.0,1970275.0,3.0,76063.0,3.0,26303.0,3.0
KR_8154863079,Ambessa,JarvanIV,Zoe,Jinx,Leona,Kennen,Evelynn,Zed,Akshan,Pantheon,0,237736.0,3.0,61947.0,3.0,620110.0,3.0,30206.0,3.0,62715.0,3.0,1995216.0,3.0,316010.0,3.0,1824495.0,3.0,759017.0,3.0,18431.0,3.0
